iter,dual,phi,best_dual,best_phi,best_primal,gap,rel_gap,subgrad_norm,direction_norm,nu,alpha,zeta,phi_level,delta,vertex_primal,weak_duality_margin,lambda_norm,radius
1255.0,-10.203325415932614,10.203325415932614,-10.20289554461302,10.20289554461302,-10.202129035289138,0.000766509323881337,7.513229064541168e-05,2.0652433842326756,0.1487036338720673,0.0023713038694379764,0.1,0.004521288512481121,10.174667672766137,0.028227871846881837,-5.938095179815777,4.265230236116837,2.4393364263334703,63.46818682968101
1260.0,-10.203118961562845,10.203118961562845,-10.20289554461302,10.20289554461302,-10.202130159076477,0.0007653855365425954,7.502213014422863e-05,1.7227642110647816,0.1743059283771037,0.002364242910924186,0.1,0.004376848625931636,10.174723736122068,0.02817180849095055,-7.235202434637187,2.9679165269256584,2.43950849767674,63.46818682968101
1265.0,-10.20343561530522,10.20343561530522,-10.20289554461302,10.20289554461302,-10.202130159076477,0.0007653855365425954,7.502213014422863e-05,2.2395210780297483,0.18021640367570332,0.002357230817219129,0.1,0.002213264565758169,10.174779466757244,0.028116077855776665,-5.187980956365694,5.015454658939527,2.4396244202222106,63.46818682968101
1270.0,-10.203205413880205,10.203205413880205,-10.20289554461302,10.20289554461302,-10.202132420615236,0.0007631239977836657,7.480044037084217e-05,2.4631190791218116,0.24010797885683874,0.0023502670590135476,0.1,0.0029345206998523236,10.174834867949704,0.028060676663315687,-4.136249815946325,6.06695559793388,2.4393660555731467,63.46818682968101
1275.0,-10.203107236861815,10.203107236861815,-10.20289554461302,10.20289554461302,-10.202134031382377,0.0007615132306426631,7.46425432463642e-05,1.686568008360085,0.19140019431176364,0.0023433511147859737,0.1,0.003030349604279472,10.17488994293246,0.0280056016805602,-7.358595590038115,2.8445116468237,2.4393288387225134,63.46818682968101
1280.0,-10.20296489985107,10.20296489985107,-10.2028300914398,10.2028300914398,-10.202134067911707,0.0006960235280928373,6.822332694901623e-05,1.4215708049731073,0.17450966952743685,0.002336482470658157,0.1,0.003677706096256453,10.174879241721053,0.02795084971874737,-8.182101346299184,2.0208635535518855,2.4393376582756283,63.46818682968101
1285.0,-10.203369173334018,10.203369173334018,-10.2028300914398,10.2028300914398,-10.202134067911707,0.0006960235280928373,6.822332694901623e-05,1.1402945742372856,0.16953372079551102,0.002329660620253731,0.1,0.0020176012067054127,10.174933673807217,0.027896417632583534,-8.903097457299026,1.3002717160349917,2.439110816810571,63.46818682968101
1290.0,-10.203545478811572,10.203545478811572,-10.2028300914398,10.2028300914398,-10.202134677650028,0.0006954137897725587,6.81635571128082e-05,2.4137311423480576,0.2016622647674415,0.0023228850645600294,0.1,0.003537640887774248,10.174987789120316,0.027842302319485226,-4.377447451270714,5.826098027540858,2.439553969704917,63.46818682968101
1295.0,-10.2030936826707,10.2030936826707,-10.2028300914398,10.2028300914398,-10.202136662157322,0.0006934292824780641,6.796902506219055e-05,1.5864644593718469,0.2008265630772813,0.002316155311792972,0.1,0.0025721055835345908,10.175041590720964,0.02778850071883642,-7.686224201820692,2.5168694808500076,2.4393505896912653,63.46818682968101
1300.0,-10.203252480556838,10.203252480556838,-10.2028300914398,10.2028300914398,-10.202136662157322,0.0006934292824780641,6.796902506219055e-05,1.1220561307326289,0.2366954858098508,0.002309470877264941,0.1,0.004834606666631982,10.17509508162854,0.027735009811261455,-8.94424252004216,1.2590099605146783,2.4391333268340216,63.46818682968101
1305.0,-10.203312749269543,10.203312749269543,-10.2028300914398,10.2028300914398,-10.202137042868983,0.0006930485708167566,6.793170567152681e-05,1.6402687180876308,0.1707551054468547,0.0023028312832555674,0.1,0.0024375572053930484,10.175148264821887,0.027681826617913324,-7.512831281732704,2.6904814675368387,2.439283816781629,63.46818682968101
1310.0,-10.203279164082462,10.203279164082462,-10.2028300914398,10.2028300914398,-10.202140158223944,0.0006899332158560867,6.762632204184448e-05,2.2954659998561464,0.2145364473008752,0.0022962360588853576,0.1,0.002880435646812452,10.175201143240024,0.02762894819977688,-4.934115007586885,5.2691641564955765,2.439558203486671,63.46818682968101
1315.0,-10.203271734627776,10.203271734627776,-10.2028300914398,10.2028300914398,-10.202140158223944,0.0006899332158560867,6.762632204184448e-05,1.4216787219089246,0.24910875155032758,0.002289684739992081,0.1,0.002756861555479112,10.175253719782814,0.027576371656986686,-8.182101346299184,2.021170388328592,2.439304997250728,63.46818682968101
1320.0,-10.20324104526553,10.20324104526553,-10.2028300914398,10.2028300914398,-10.202140158223944,0.0006899332158560867,6.762632204184448e-05,2.192495651056949,0.19718514920671468,0.002283176869009852,0.1,0.0034677766081922107,10.175305997311641,0.027524094128159017,-5.3962038653618976,4.807037179903633,2.4396183215906224,63.46818682968101
1325.0,-10.203113539843601,10.203113539843601,-10.2028300914398,10.2028300914398,-10.202142254192765,0.0006878372470353611,6.74208641574941e-05,2.105199523798704,0.15222502258046763,0.0022767119948508417,0.1,0.0043901984893303945,10.175357978650062,0.027472112789737803,-5.77124850484131,4.431865035002291,2.439712439749243,63.46818682968101
1330.0,-10.203291937496726,10.203291937496726,-10.2028300914398,10.2028300914398,-10.202142254192765,0.0006878372470353611,6.74208641574941e-05,1.140260707118202,0.20821609685427156,0.0022702896727895385,0.1,0.005000319279366524,10.175409666584446,0.027420424855354085,-8.903097457299026,1.3001944801976997,2.439506758792906,63.46818682968101
1335.0,-10.203490655034177,10.203490655034177,-10.2028300914398,10.2028300914398,-10.202142408867243,0.0006876825725576907,6.740570215526378e-05,2.192552573981358,0.2365109253288001,0.0022639094643495104,0.1,0.001274635607552738,10.175461063864601,0.027369027575198667,-5.3962038653618976,4.807286789672279,2.4395278332249606,63.46818682968101
1340.0,-10.203179689412755,10.203179689412755,-10.2028300914398,10.2028300914398,-10.202142408867243,0.0006876825725576907,6.740570215526378e-05,2.36145677197554,0.1890733056817603,0.0022575709371925948,0.1,0.00398777461766897,10.175512173204392,0.027317918235407655,-4.6267016035036175,5.576478085909137,2.4398076542334803,63.46818682968101
1345.0,-10.203247893343809,10.203247893343809,-10.2028300914398,10.2028300914398,-10.202143450694667,0.00068664074513336,6.730357678773929e-05,2.345652686586853,0.13814646851180304,0.0022512736650104597,0.1,0.003520402525659043,10.17556299728234,0.027267094157460592,-4.7011613672516885,5.50208652609212,2.440010998835427,63.46818682968101
1350.0,-10.20296910574784,10.20296910574784,-10.2028300914398,10.2028300914398,-10.202145183675473,0.0006849077643273915,6.713370100077751e-05,1.5787733980190435,0.22298601472521956,0.0022450172274184705,0.1,0.004491271121583609,10.17561353874221,0.027216552697590865,-7.710443663455244,2.492525442292596,2.4397479999113876,63.46818682968101
1355.0,-10.203183935757213,10.203183935757213,-10.2028300914398,10.2028300914398,-10.202145183675473,0.0006849077643273915,6.713370100077751e-05,2.210222968262945,0.2235576827013101,0.0022388012098518172,0.1,0.0019351170402924969,10.175663800193592,0.02716629124620806,-5.31809836632015,4.885085569437063,2.4398195729999,63.46818682968101
1360.0,-10.203266675209179,10.203266675209179,-10.2028300914398,10.2028300914398,-10.202145824561297,0.0006842668785029815,6.70708780554414e-05,1.522497661651247,0.1206571673414199,0.0022326252034638315,0.1,0.0026869006502589993,10.175713784212467,0.02711630722733202,-7.885267545475663,2.317999129733516,2.4395808848781395,63.46818682968101
1365.0,-10.203070424760917,10.203070424760917,-10.2028300914398,10.2028300914398,-10.202146749037123,0.0006833424026773116,6.698025616440044e-05,2.0033979730169147,0.2581269670873286,0.0022264888050264526,0.1,0.0024887279427623942,10.175763493341762,0.027066598098038335,-6.1894669864726355,4.013603438288281,2.439718621278366,63.46818682968101
1370.0,-10.203295872097405,10.203295872097405,-10.2028300914398,10.2028300914398,-10.202146749037123,0.0006833424026773116,6.698025616440044e-05,1.5452852109871558,0.19439797621823623,0.002220391616832776,0.1,0.0034195574062534837,10.175812930091885,0.02701716134791496,-7.815389488801789,2.3879063832956158,2.4400295293237684,63.46818682968101
1375.0,-10.203692067476576,10.203692067476576,-10.2028300914398,10.2028300914398,-10.202148759614676,0.0006813318251239764,6.678316903406038e-05,2.382474724203372,0.1858449077574355,0.0022143332466016486,0.1,0.004638457396780379,10.175862096941271,0.026967994498529685,-4.527506256008643,5.676185811467932,2.439746083946019,63.46818682968101
1380.0,-10.20347612506706,10.20347612506706,-10.2028300914398,10.2028300914398,-10.202148759614676,0.0006813318251239764,6.678316903406038e-05,2.3498917339345624,0.2266510129029301,0.0022083133073842443,0.1,0.0031713013251857772,10.175910996336892,0.026919095102908276,-4.681484963853075,5.521991161213984,2.4399934617895873,63.46818682968101
1385.0,-10.20317178356974,10.20317178356974,-10.2028300914398,10.2028300914398,-10.202148759614676,0.0006813318251239764,6.678316903406038e-05,1.6515590319870315,0.22167715886274827,0.002202331417472587,0.1,0.005307492279770967,10.175959630694777,0.026870460745022952,-7.4755245474317995,2.7276472361379405,2.439708381094642,63.46818682968101
1390.0,-10.203317140445373,10.203317140445373,-10.2028300914398,10.2028300914398,-10.202149408909424,0.0006806825303762309,6.671952184720981e-05,1.4216946909045518,0.2546978622219861,0.002196387200309962,0.1,0.0033943655465480805,10.17600800240051,0.026822089039291005,-8.182101346299184,2.0212157941461886,2.4396155102940886,63.46818682968101
1395.0,-10.203233488693659,10.203233488693659,-10.2028300914398,10.2028300914398,-10.202150071340451,0.0006800200993488659,6.665458698349834e-05,1.7590202760431075,0.17162213785233837,0.002190480284403175,0.1,0.006314790295142791,10.176056113809716,0.026773977630083295,-7.1090811571628905,3.0941523315307684,2.439639193367027,63.46818682968101
1400.0,-10.203083855035079,10.203083855035079,-10.2028300914398,10.2028300914398,-10.202150071340451,0.0006800200993488659,6.665458698349834e-05,1.9602455465937618,0.2051490598374876,0.002184610303236616,0.1,0.004352862212865336,10.176103967248558,0.026726124191242435,-6.360521252094402,3.842562602940677,2.440165449647317,63.46818682968101
1405.0,-10.203215816536177,10.203215816536177,-10.2028300914398,10.2028300914398,-10.202152494833271,0.0006775966065291072,6.641702394394379e-05,1.7227923211748395,0.1994565335126306,0.0021787768951880802,0.1,0.002469473610309875,10.17615156501419,0.026678526425610406,-7.235202434637187,2.9680133818989907,2.439774043938258,63.46818682968101
1410.0,-10.203075508205036,10.203075508205036,-10.2028300914398,10.2028300914398,-10.202152494833271,0.0006775966065291072,6.641702394394379e-05,1.1401657997440606,0.2646399921836007,0.002172979703446308,0.1,0.006546371367343586,10.176198909375234,0.026631182064565374,-8.903097457299026,1.2999780509060095,2.439830098553674,63.46818682968101
1415.0,-10.203244382011338,10.203244382011338,-10.2028300914398,10.2028300914398,-10.202152494833271,0.0006775966065291072,6.641702394394379e-05,1.5727247338445967,0.2330592636893099,0.0021672183759301987,0.1,0.003525468283473505,10.176246002572233,0.026584088867567534,-7.729781293564778,2.47346308844656,2.439947637291385,63.46818682968101
1420.0,-10.203062476362673,10.203062476362673,-10.2028300914398,10.2028300914398,-10.202154705181005,0.00067538625879493,6.620035456352623e-05,1.5951918178109097,0.24222124736458506,0.002161492565209663,0.1,0.005609728585872894,10.176292846818086,0.026537244621713762,-7.658425540751798,2.5446369356108747,2.4400226284565756,63.46818682968101
1425.0,-10.203585402082117,10.203585402082117,-10.202798617113448,10.202798617113448,-10.202154705181005,0.0006439119324426201,6.311528800044754e-05,1.5226023304219845,0.20149925850690448,0.0021558019284280707,0.1,0.003982410886020987,10.176307969972147,0.02649064714130088,-7.885267545475663,2.3183178566064546,2.439522935586869,63.46818682968101
1430.0,-10.203568079057874,10.203568079057874,-10.202798617113448,10.202798617113448,-10.202154705181005,0.0006439119324426201,6.311528800044754e-05,1.722894554063216,0.1698943412392609,0.002150146127226262,0.1,0.003004249271996289,10.17635432284605,0.026444294267397254,-7.235202434637187,2.968365644420687,2.439495296329311,63.46818682968101
1435.0,-10.203440229218272,10.203440229218272,-10.202798617113448,10.202798617113448,-10.202156778249691,0.000641838863757016,6.291207611368737e-05,2.405828846960472,0.22267932894284725,0.0021445248276680774,0.1,0.003931455515635235,10.176400433246025,0.02639818386742273,-4.415427788351119,5.788012440867153,2.4398303253759326,63.46818682968101
1440.0,-10.20304778604993,10.20304778604993,-10.202798617113448,10.202798617113448,-10.202157683317942,0.0006409337955055605,6.282335711724819e-05,1.7733120251728849,0.2373495435081793,0.002138937700167377,0.1,0.005644310827215018,10.176446303278711,0.026352313834736494,-7.058412247427172,3.144635538622759,2.4402040517087418,63.46818682968101
1445.0,-10.203354261657026,10.203354261657026,-10.202798617113448,10.202798617113448,-10.202157683317942,0.0006409337955055605,6.282335711724819e-05,1.6516142752547358,0.1538251462024618,0.0021333844194165144,0.1,0.0027540565125833624,10.176491935025215,0.02630668208823282,-7.4755245474317995,2.7278297142252264,2.4399517990538464,63.46818682968101
1450.0,-10.203340771001162,10.203340771001162,-10.202798617113448,10.202798617113448,-10.202157683317942,0.0006409337955055605,6.282335711724819e-05,1.9075003021023031,0.22693407246650754,0.002127864664316226,0.1,0.0031222247396206757,10.176537330541503,0.02626128657194451,-6.564783368480785,3.6385574025203775,2.440422482595024,63.46818682968101
1455.0,-10.203709780334496,10.203709780334496,-10.202798617113448,10.202798617113448,-10.202157683317942,0.0006409337955055605,6.282335711724819e-05,2.1203405537622038,0.1739785042256958,0.0021223781179069085,0.1,0.006002730783027538,10.176582491858793,0.026216125254653815,-5.707865716405886,4.49584406392861,2.4398151591654154,63.46818682968101
1460.0,-10.203381048534203,10.203381048534203,-10.202798617113448,10.202798617113448,-10.202157683317942,0.0006409337955055605,6.282335711724819e-05,1.5527641874489861,0.22258810888186473,0.0021169244673012494,0.1,0.004444927859333557,10.176627420983937,0.026171196129510688,-7.792304426710091,2.4110766218241118,2.440141013510889,63.46818682968101
1465.0,-10.203091014721593,10.203091014721593,-10.202798617113448,10.202798617113448,-10.202157683317942,0.0006409337955055605,6.282335711724819e-05,1.8639180719121033,0.2287483504494715,0.002111503403618181,0.1,0.00499646167473787,10.17667211989979,0.026126497213658208,-6.7289004359210605,3.474190578800533,2.4399796716181754,63.46818682968101
1470.0,-10.20347642097873,10.20347642097873,-10.202798617113448,10.202798617113448,-10.20216067771311,0.0006379394003381833,6.252983269826154e-05,1.723724286309402,0.21613361513212154,0.002106114621918124,0.1,0.0033274408288644745,10.176716590565583,0.026082026547865053,-7.232251005765872,2.9712254152128574,2.440021410708373,63.46818682968101
1475.0,-10.203793725065662,10.203793725065662,-10.202798617113448,10.202798617113448,-10.20216163911454,0.0006369779989086055,6.243559173444833e-05,1.9386577354037202,0.18488825163488637,0.002100757821139499,0.1,0.0028022457523229323,10.176760834917284,0.026037782196164774,-6.445399910024983,3.7583938150406793,2.4405324918765885,63.46818682968101
1480.0,-10.203464097981723,10.203464097981723,-10.202798617113448,10.202798617113448,-10.20216163911454,0.0006369779989086055,6.243559173444833e-05,2.3548631233030424,0.246267954459806,0.002095432704036466,0.1,0.006420816851398101,10.176804854867946,0.02599376224550182,-4.658083768489161,5.545380329492562,2.4400729548632847,63.46818682968101
1485.0,-10.203260685495735,10.203260685495735,-10.202798617113448,10.202798617113448,-10.20216163911454,0.0006369779989086055,6.243559173444833e-05,1.1220597869336448,0.277193450756664,0.002090138977117875,0.1,0.0061806654994619225,10.176848652308063,0.025949964805384102,-8.94424252004216,1.2590181654535755,2.4400494580890846,63.46818682968101
1490.0,-10.203353475240156,10.203353475240156,-10.202798617113448,10.202798617113448,-10.20216163911454,0.0006369779989086055,6.243559173444833e-05,1.7733982146751432,0.17280581462313266,0.002084876350587389,0.1,0.0061190810991521355,10.176892229105906,0.02590638800754199,-7.058412247427172,3.1449412278129847,2.4397317489006523,63.46818682968101
1495.0,-10.203342237548267,10.203342237548267,-10.202798617113448,10.202798617113448,-10.202162404369716,0.0006362127437320453,6.236057793586459e-05,2.1826803779474284,0.17255040200505117,0.0020796445382847656,0.1,0.0033686119163422908,10.176935587107854,0.025863030005593587,-5.439248605271537,4.7640936322767296,2.4401214838686323,63.46818682968101
1500.0,-10.202997514712322,10.202997514712322,-10.202798617113448,10.202798617113448,-10.202163408468817,0.000635208644631291,6.226215158482997e-05,1.793901370375577,0.24108271215586866,0.002074443257628261,0.1,0.0055379229911137525,10.176978728138732,0.025819888974716113,-6.9849153880769475,3.218082126635375,2.4401445494403657,63.46818682968101
1505.0,-10.203404168856448,10.203404168856448,-10.202798617113448,10.202798617113448,-10.202163430277052,0.0006351868363960733,6.226001384285059e-05,1.5527716323227814,0.16188249795063783,0.002069272229558134,0.1,0.0033491340507793973,10.177021654002125,0.02577696311132335,-7.792304426710091,2.411099742146357,2.440021929233164,63.46818682968101
1510.0,-10.203327990072644,10.203327990072644,-10.202798617113448,10.202798617113448,-10.202165326700086,0.0006332904133614647,6.207411790358665e-05,2.064781552533041,0.17436192538678594,0.0020641311784812275,0.1,0.004292951972636547,10.1770643664807,0.025734250632748937,-5.940005130391887,4.263322859680757,2.4395971473153506,63.46818682968101
1515.0,-10.203159643259077,10.203159643259077,-10.202798617113448,10.202798617113448,-10.202165326700086,0.0006332904133614647,6.207411790358665e-05,1.6563654470623232,0.1914285548789623,0.002059019832216603,0.1,0.0025774574565818444,10.177106867336512,0.025691749776935398,-7.459613149037111,2.7435464942219667,2.4397810578091734,63.46818682968101
1520.0,-10.203053029175134,10.203053029175134,-10.202798617113448,10.202798617113448,-10.202165326700086,0.0006332904133614647,6.207411790358665e-05,1.140155941911505,0.1387765983174844,0.0020539379219422006,0.1,0.004479249609941832,10.17714915831132,0.025649458802128853,-8.903097457299026,1.299955571876108,2.4397947842196173,63.46818682968101
1525.0,-10.20284497505315,10.20284497505315,-10.202798617113448,10.202798617113448,-10.202165556598484,0.0006330605149642565,6.205158223048147e-05,1.776389156591851,0.21496321610342095,0.00204888518214251,0.1,0.004778765378479912,10.177191241126868,0.025607375986579195,-7.04728653939604,3.1555584356571096,2.4402264705367336,63.46818682968101
1530.0,-10.203250129186353,10.203250129186353,-10.202798617113448,10.202798617113448,-10.202165851048301,0.0006327660651468392,6.202271893882423e-05,2.580877205669029,0.258346885721896,0.0020438613505572197,0.1,0.0037503436884454484,10.177233117485203,0.025565499628245683,-3.5423229784443766,6.660927150741976,2.4399777010852426,63.46818682968101
1535.0,-10.203341438567476,10.203341438567476,-10.202798617113448,10.202798617113448,-10.202166200471591,0.0006324166418565369,6.198846690297043e-05,2.7987243257375587,0.3589058506682783,0.0020388661681308316,0.1,0.003420208344954899,10.17727478906894,0.025523828044507795,-2.370483587092326,7.83285785147515,2.440343276747957,63.46818682968101
1540.0,-10.203333211746113,10.203333211746113,-10.202798617113448,10.202798617113448,-10.202168931097878,0.0006296860155696749,6.172079876567119e-05,1.1220921048220391,0.17623899358092546,0.002033899378963217,0.1,0.0021912039464756206,10.177316257541566,0.025482359571881278,-8.94424252004216,1.2590906917039533,2.4400672901519895,63.46818682968101
1545.0,-10.203690249276434,10.203690249276434,-10.202798617113448,10.202798617113448,-10.202169513956473,0.0006291031569745087,6.1663664391569e-05,2.5809624698612064,0.20136465066941503,0.0020289607302610914,0.1,0.004625256517772078,10.177357524547709,0.025441092565739218,-3.5423229784443766,6.6613672708320575,2.4400134566797758,63.46818682968101
1550.0,-10.203312808127508,10.203312808127508,-10.202798617113448,10.202798617113448,-10.202169513956473,0.0006291031569745087,6.1663664391569e-05,1.9657025538051203,0.22960861689767117,0.0020240499722903892,0.1,0.0026121673893265258,10.177398591713409,0.0254000254000381,-6.339326278091535,3.863986530035973,2.440182101307503,63.46818682968101
1555.0,-10.203150336396401,10.203150336396401,-10.202798617113448,10.202798617113448,-10.202169877589474,0.000628739523973465,6.16280194818733e-05,1.1401986138815359,0.2435447326340654,0.002019166858329523,0.1,0.0038919094400732324,10.177439460646399,0.02535915646704869,-8.903097457299026,1.3000528790973753,2.439811906978809,63.46818682968101
1560.0,-10.203178365365153,10.203178365365153,-10.202798617113448,10.202798617113448,-10.202169877589474,0.000628739523973465,6.16280194818733e-05,1.982751734281147,0.25655049027897436,0.0020143111446234998,0.1,0.008063888233092713,10.177480132936356,0.025318484177091666,-6.271873925570258,3.9313044397948946,2.4402952615765217,63.46818682968101
1565.0,-10.203251039035436,10.203251039035436,-10.202798617113448,10.202798617113448,-10.202169877589474,0.000628739523973465,6.16280194818733e-05,2.2779303761101932,0.27384076469717084,0.0020094825903388836,0.1,0.005129417899410989,10.17752061015517,0.025278006958277935,-5.014284240629909,5.188966798405527,2.440246933522514,63.46818682968101
1570.0,-10.20362272002639,10.20362272002639,-10.202798617113448,10.202798617113448,-10.202169877589474,0.000628739523973465,6.16280194818733e-05,1.140405744780062,0.22045916660636458,0.0020046809575195827,0.1,0.004390973718069961,10.177560893857194,0.025237723256253435,-8.903097457299026,1.3005252627273638,2.4397974045520905,63.46818682968101
1575.0,-10.203091480754043,10.203091480754043,-10.202798617113448,10.202798617113448,-10.202171430626775,0.000627186486672926,6.147578394831917e-05,1.7649225551950085,0.26700776927015124,0.001999906011043443,0.1,0.004900894384557984,10.177600985579499,0.02519763153394848,-7.088139854917966,3.1149516258360777,2.4400853056646916,63.46818682968101
1580.0,-10.203322107378309,10.203322107378309,-10.202798617113448,10.202798617113448,-10.202173879774751,0.0006247373386969457,6.123570780688742e-05,1.6297093435616337,0.19923789908763415,0.0019951575185796332,0.1,0.003977745161685947,10.177640886842116,0.02515773027133138,-7.547369562886217,2.6559525444920915,2.440023215828455,63.46818682968101
1585.0,-10.202890531548913,10.202890531548913,-10.202798617113448,10.202798617113448,-10.202173879774751,0.0006247373386969457,6.123570780688742e-05,1.1400846785436112,0.29531452223982857,0.0019904352505468017,0.1,0.007854024729693248,10.177680599148282,0.025118017965166415,-8.903097457299026,1.2997930742498873,2.4403393615744746,63.46818682968101
1590.0,-10.203401128441866,10.203401128441866,-10.202798617113448,10.202798617113448,-10.202173879774751,0.0006247373386969457,6.123570780688742e-05,2.264375352148477,0.26800080361899786,0.001985738980071991,0.1,0.0026134657394846104,10.177720123984672,0.02507849312877596,-5.076005393024326,5.12739573541754,2.440050319677852,63.46818682968101
1595.0,-10.20329502838387,10.20329502838387,-10.202798617113448,10.202798617113448,-10.202173879774751,0.0006247373386969457,6.123570780688742e-05,1.7228153103994295,0.23823820043326052,0.001981068482950295,0.1,0.004750471340006852,10.17775946282164,0.02503915429180672,-7.235202434637187,2.9680925937466833,2.440382403903129,63.46818682968101
1600.0,-10.203549579970048,10.203549579970048,-10.202798617113448,10.202798617113448,-10.202173879774751,0.0006247373386969457,6.123570780688742e-05,1.394095985505078,0.2499021109257659,0.001976423537605237,0.1,0.004402315371795156,10.177798617113448,0.025,-8.260045963168674,1.9435036168013742,2.439921199724028,63.46818682968101
1605.0,-10.203512423308393,10.203512423308393,-10.202798617113448,10.202798617113448,-10.202173879774751,0.0006247373386969457,6.123570780688742e-05,1.6866881256682515,0.27559078554201716,0.001971803925049861,0.1,0.0029046428652565967,10.177837588298482,0.024961028814965893,-7.358595590038115,2.844916833270278,2.4400400161938705,63.46818682968101
1610.0,-10.203563067004797,10.203563067004797,-10.202798617113448,10.202798617113448,-10.202174775989006,0.0006238411244421371,6.114785701479629e-05,2.648314497679467,0.20063685135254708,0.0019672094288485198,0.1,0.004900585708151495,10.177876377799487,0.024922239313961342,-3.189993388385549,7.013569678619248,2.4403093362298325,63.46818682968101
1615.0,-10.2033031593303,10.2033031593303,-10.202798617113448,10.202798617113448,-10.20217538123824,0.0006232358752082945,6.108852787949742e-05,1.9141685095190255,0.23465175105001973,0.001962639835079336,0.1,0.0028603353937124527,10.177914987023776,0.024883630089671975,-6.539262076496011,3.664041082834289,2.440126337967857,63.46818682968101
1620.0,-10.203161673276455,10.203161673276455,-10.202798617113448,10.202798617113448,-10.20217538123824,0.0006232358752082945,6.108852787949742e-05,1.9869013601774226,0.33273480759380974,0.001958094932297341,0.1,0.004085393721565896,10.177953417363451,0.024845199749997663,-6.25538465820156,3.9477770150748945,2.440536085142656,63.46818682968101
1625.0,-10.203667173600858,10.203667173600858,-10.202798617113448,10.202798617113448,-10.202177289928986,0.0006213271844615065,6.090142984231862e-05,1.7229233119798666,0.22536300875683404,0.001953574511498255,0.1,0.0038127483024847273,10.177991670195606,0.02480694691784169,-7.235202434637187,2.9684647389636707,2.440015974204779,63.46818682968101
1630.0,-10.203445487895005,10.203445487895005,-10.202798617113448,10.202798617113448,-10.202177289928986,0.0006213271844615065,6.090142984231862e-05,2.2148726756145365,0.2931617775960482,0.0019490783660829133,0.1,0.007163454184895357,10.178029746882544,0.024768870230903496,-5.297784518711107,4.905660969183898,2.440423106823209,63.46818682968101
1635.0,-10.203520741278236,10.203520741278236,-10.202798617113448,10.202798617113448,-10.202177289928986,0.0006213271844615065,6.090142984231862e-05,1.122175664161399,0.23257251428546152,0.0019446062918223159,0.1,0.00557410119535416,10.178067648771973,0.024730968341474896,-8.94424252004216,1.2592782212360767,2.4401142522378927,63.46818682968101
1640.0,-10.203735206374777,10.203735206374777,-10.202798617113448,10.202798617113448,-10.202177448481743,0.0006211686317048049,6.0885887825568574e-05,1.4218417141424688,0.19662541258116056,0.0019401580868232914,0.1,0.0033521721243755043,10.178105377197209,0.02469323991623974,-8.182101346299184,2.0216338600755925,2.440373924631899,63.46818682968101
1645.0,-10.203500108340341,10.203500108340341,-10.202798617113448,10.202798617113448,-10.202179746862685,0.0006188702507632371,6.0660590787331354e-05,2.5077428624252938,0.16911549188736774,0.0019357335514947574,0.1,0.004547780536853525,10.178142933477371,0.024655683636076897,-3.9147258442953348,6.288774264045006,2.440622128260503,63.46818682968101
1650.0,-10.203158064732257,10.203158064732257,-10.202798617113448,10.202798617113448,-10.202179903225051,0.000618713888396627,6.064526348932966e-05,1.6865830767246974,0.1721986947721,0.0019313324885145752,0.1,0.0061423050473415515,10.178180318917581,0.024618298195866545,-7.358595590038115,2.8445624746941425,2.4401694926363606,63.46818682968101
1655.0,-10.203176829318274,10.203176829318274,-10.202798617113448,10.202798617113448,-10.20218001208794,0.0006186050255081454,6.0634592290588695e-05,2.12374802154627,0.1623595191987102,0.0019269547027969736,0.1,0.005277861388191826,10.178217534809148,0.02458108230429969,-5.692871170296579,4.510305659021695,2.4408482664940663,63.46818682968101
1660.0,-10.203307056508523,10.203307056508523,-10.202798617113448,10.202798617113448,-10.20218001208794,0.0006186050255081454,6.0634592290588695e-05,1.6564099454758816,0.14651027258964192,0.0019226000014605441,0.1,0.0011299888196157728,10.178254582429757,0.0245440346836908,-7.459613149037111,2.743693907471412,2.44023955510905,63.46818682968101
1665.0,-10.203125126178046,10.203125126178046,-10.20275062475866,10.20275062475866,-10.20218001208794,0.0005706126707210046,5.593046486583461e-05,2.593089864068038,0.248621293679746,0.0019182681937967825,0.1,0.0029902512390455496,10.178243470688868,0.02450715406979359,-3.479010083045651,6.724115043132395,2.4408032465162606,63.46818682968101
1670.0,-10.203237527622314,10.203237527622314,-10.20275062475866,10.20275062475866,-10.20218001208794,0.0005706126707210046,5.593046486583461e-05,2.3614690182423934,0.293621868404801,0.0019139590912391775,0.1,0.0050791374885024885,10.178280185547042,0.024470439211619822,-4.6267016035036175,5.576535924118696,2.440362360910501,63.46818682968101
1675.0,-10.203158014697475,10.203158014697475,-10.20275062475866,10.20275062475866,-10.202180271892315,0.0005703528663456581,5.590499786766346e-05,1.6287049496749062,0.15326282826057194,0.0019096725073328262,0.1,0.003933592497774601,10.1783167358874,0.024433888871261047,-7.550478201601937,2.6526798130955385,2.4407332999836546,63.46818682968101
1680.0,-10.203382699378446,10.203382699378446,-10.20275062475866,10.20275062475866,-10.202182063853543,0.0005685609051173657,5.572934315020548e-05,1.1221141561072507,0.22355672063243612,0.0019054082577045712,0.1,0.0040077580044800155,10.178353122934947,0.024397501823713332,-8.94424252004216,1.2591401793362866,2.4405801142310755,63.46818682968101
